10.50000000000000000000 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.18929412536167206094 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.00830681406186464452
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
11.50000000000000000000 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.17212463478144421347 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.00687741037930945671
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
12.50000000000000000000 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.15859966433002042896 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.00627190823662154753
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
13.50000000000000000000 0.00000000000000000000 0.00000000000000000000 116.00000000000000000000 0.14793990913686538846 0.00000000000000000000 0.99999999999979871657 -0.00000000000000001217 0.00529932567063421279
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
15.00000000000000000000 0.00000000000000000000 0.00000000000000000000 232.00000000000000000000 0.13309513417052373785 0.00000000000000000000 1.00000000000222755148 -0.00000000000000000376 0.00446254201647500875
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
17.00000000000000000000 0.00000000000000000000 0.00000000000000000000 232.00000000000000000000 0.11673680408459255475 0.00000000000000000000 1.00000000000222755148 -0.00000000000000000376 0.00305875754716452251
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     <v_{dr}/v_{p}>         A(\omega)              NORM    <v_{y}/v_{p}>    <m/m_{x,k}
18.50000000000000000000 0.00000000000000000000 0.00000000000000000000 232.00000000000000000000 0.10760055624647073269 0.00000000000000000000 1.00000000000222755148 -0.00000000000000000376 0.00245653033276384053
