#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.64999999999999991118 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.14588549511715417917 0.04793109176745456723 1.00000000000077315931 -0.86817774336141062541 0.90668857125516544304 0.19434594761559978449 -0.79760614891138559290 0.90619962524245534219
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.69999999999999995559 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.15235575452433974819 0.04774120894051446518 1.00000000000068567374 -0.89244743293353356872 0.90422661838345264051 0.20021966033725907552 -0.82171736040273135604 0.90372551484150198675
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.75000000000000000000 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.15884353425153380224 0.04754342132837566237 0.99999999999986521892 -0.91671169176185129945 0.90168918454962621034 0.20609201047466060852 -0.84582301440439244811 0.90117588380278279558
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.80000000000000004441 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.16534882387584917685 0.04733754588994257967 0.99999999999916233673 -0.94096988206330933746 0.89907606354416036432 0.21196294968927853475 -0.86992291472966731813 0.89855057746605415669
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.85000000000000008882 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.17187160426877218233 0.04712339588766904785 0.99999999999946076468 -0.96522134557698213708 0.89638704114518652499 0.21783242896403384736 -0.89401686196625984593 0.89584943549166928811
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.89999999999999991118 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.17841184672338694650 0.04690078109024288511 0.99999999999975197618 -0.98946540315856668091 0.89362189503922195843 0.22370039859666360216 -0.91810465333440127722 0.89307229174442992470
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
1.94999999999999995559 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.18496951204940456637 0.04666950799876905948 1.00000000000091349150 -1.01370135438519959337 0.89078039474747217064 0.22956680817333549594 -0.94218608254540292535 0.89021897417354411974
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.00000000000000000000 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.19154454964638401027 0.04642938009713094838 1.00000000000017275070 -1.03792847723563608220 0.88786230157249790285 0.23543160652149056067 -0.96626093966023285375 0.88728930468800304432
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.04999999999999982236 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.19813689654791630246 0.04618019812603076091 1.00000000000001354472 -1.06214602774621069692 0.88486736854772951588 0.24129474164427486271 -0.99032901094979230994 0.88428309902712709523
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.10000000000000008882 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.20474647644202487173 0.04592176037882558098 1.00000000000078759221 -1.08635323976402631274 0.88179534041944240830 0.24715616064244755323 -1.01439007875257214408 0.88120016662461708723
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.14999999999999991118 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.21137319866589732165 0.04565386301687272830 1.00000000000073652195 -1.11054932469072609180 0.87864595364157271895 0.25301580963122433099 -1.03844392133301277603 0.87804031046645347747
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
